Gata,Stadur,Verd,Fasteignamat,Brunabotamat,Ahvilandi,Tegund,Byggingarar,Size,Herbergi,Svefnherbergi,Stofur,Badherbergi,Inngangur,Bilskur,Nybygging
Bogaslóð 12,Höfn í Hornafirði,25800000,22950000,32850000,0,Fjölbýli,1956,123.5,5,3,2,1,Sérinngangur,Nei / Ekki vitað,Nei / Ekki vitað
Akursíða 2 203,Akureyri,26000000,23700000,21700000,0,Fjölbýli,2005,64.9,2,1,1,1,Sérinngangur,Nei / Ekki vitað,Nei / Ekki vitað
Aðalgata 1,Ólafsfirði,19900000,19760000,50550000,0,Fjölbýli,1922,169.9,6,4,2,1,Sérinngangur,Nei / Ekki vitað,Nei / Ekki vitað
Gagnheiði 17,Selfossi,32490000,2440000,0,0,Atvinnuhúsnæði,1978,219.7,2,0,0,1,Sérinngangur,Nei / Ekki vitað,Nei / Ekki vitað
Álhella selt 7. 0103,Hafnarfirði,18800000,10900000,0,0,Atvinnuhúsnæði,2018,84.6,1,0,0,0,Margir inngangar,Nei / Ekki vitað,Nei / Ekki vitað
Álhella selt 7. 0102,Hafnarfirði,18800000,5460000,0,0,Atvinnuhúsnæði,2018,84.6,0,0,0,0,Margir inngangar,Nei / Ekki vitað,Nei / Ekki vitað
Álhella 7. 0105,Hafnarfirði,95400000,26650000,0,0,Atvinnuhúsnæði,2018,436.1,2,0,0,0,Margir inngangar,Nei / Ekki vitað,Nei / Ekki vitað
Hafnarskeið 6,Þorlákshöfn,295000000,302650000,839050000,0,Atvinnuhúsnæði,1955,3824.9,0,0,0,0,Ekki vitað,Nei / Ekki vitað,Nei / Ekki vitað
Þverholt 10,Vopnafirði,21600000,18250000,39700000,0,Einbýli,1996,112.6,4,3,1,1,Ekki vitað,Nei / Ekki vitað,Nei / Ekki vitað
Garðaholt 3,Fáskrúðsfirði,17500000,12650000,31000000,0,Fjölbýli,1987,108,4,2,1,1,Sérinngangur,Nei / Ekki vitað,Nei / Ekki vitað
"Dalsbraut 28, 105",Njarðvík,39900000,0,0,0,Fjölbýli,2018,106.9,4,3,1,1,Sérinngangur,Nei / Ekki vitað,Já
Hjallalaut 6,Reykjanesbæ,73500000,52150000,0,0,Einbýli,2019,248.5,5,4,1,3,Ekki vitað,Já,Já
Grænalaut 4,Reykjanesbæ,55500000,39850000,0,0,Fjölbýli,2018,146.3,4,3,1,1,Sérinngangur,Nei / Ekki vitað,Já
Hafnargata 4,Dalvík,23000000,24850000,81950000,0,Atvinnuhúsnæði,1988,747.2,0,0,0,0,Ekki vitað,Nei / Ekki vitað,Nei / Ekki vitað
Herjólfsgata  7 n.h.,Vestmannaeyjum,17300000,10391910,16450000,0,Fjölbýli,1942,62.8,2,1,1,1,Sérinngangur,Nei / Ekki vitað,Nei / Ekki vitað
Hlíðargata 16,Neskaupstað,24900000,17350000,32640000,0,Fjölbýli,1947,140,5,4,1,1,Sérinngangur,Já,Nei / Ekki vitað
Vesturvör 22,Kópavogi,350000000,157800000,208900000,0,Atvinnuhúsnæði,1968,827.8,15,0,0,0,Sérinngangur,Nei / Ekki vitað,Nei / Ekki vitað
Hamraborg 5,Kópavogi,99000000,49350000,85150000,0,Atvinnuhúsnæði,1966,313.4,5,0,5,3,Sérinngangur,Nei / Ekki vitað,Nei / Ekki vitað
Þórunnarstræti 113,Akureyri,43500000,40350000,46070000,0,Fjölbýli,1950,180.5,6,4,2,1,Sérinngangur,Já,Nei / Ekki vitað
Holtsgata 1,Njarðvík,39500000,35600000,42620000,0,Fjölbýli,1965,158.7,3,3,1,2,Sérinngangur,Já,Nei / Ekki vitað
Óseyri 31,Akureyri,22000000,7395000,16450000,0,Atvinnuhúsnæði,2008,54.8,0,0,0,1,Sérinngangur,Nei / Ekki vitað,Nei / Ekki vitað
Hafnarstræti 9-13,Ísafirði,7000000,3630000,14850000,0,Atvinnuhúsnæði,2001,33.1,1,0,0,0,Sameiginlegur,Nei / Ekki vitað,Nei / Ekki vitað
Ránarbraut 4a,Dalvík,20900000,30600000,92100000,0,Atvinnuhúsnæði,1951,612.7,0,0,0,0,Tveir inngangar,Nei / Ekki vitað,Nei / Ekki vitað
Hafnarskeið 6,Þorlákshöfn,295000000,302650000,811550000,0,Atvinnuhúsnæði,1955,3824.9,0,0,0,0,Ekki vitað,Nei / Ekki vitað,Nei / Ekki vitað
Hafnarstræti 26b 202,Akureyri,41400000,2380000,0,0,Fjölbýli,2018,93.5,4,2,2,2,Sérinngangur,Nei / Ekki vitað,Já
Hafnarstræti 26b 203,Akureyri,41400000,2380000,0,0,Fjölbýli,2018,93.5,4,2,2,2,Sérinngangur,Nei / Ekki vitað,Já
Hafnarstræti 26C 204,Akureyri,41400000,2370000,0,0,Fjölbýli,2018,93.3,4,2,2,2,Sérinngangur,Nei / Ekki vitað,Nei / Ekki vitað
Hafnarstræti 26C 206,Akureyri,57900000,3070000,0,0,Fjölbýli,2018,130.8,5,3,2,2,Sérinngangur,Nei / Ekki vitað,Nei / Ekki vitað
Hafnarstræti 26C 205,Akureyri,56900000,3060000,0,0,Fjölbýli,2018,130.1,5,3,2,2,Sérinngangur,Nei / Ekki vitað,Nei / Ekki vitað
Hafnarstræti 26B 206,Akureyri,57900000,3070000,0,0,Fjölbýli,2018,130.8,5,3,2,2,Sérinngangur,Nei / Ekki vitað,Já
Hafnarstræti 26A 206,Akureyri,57900000,3070000,0,0,Fjölbýli,2018,130.8,5,3,2,2,Sérinngangur,Nei / Ekki vitað,Já
Strikið 1C,Garðabæ,57900000,0,0,0,Fjölbýli,2018,102.4,2,1,1,1,Sameiginlegur,Já,Já
Suðurlandsbraut (Leiga) 4,Reykjavík,300000,104600000,158100000,0,Atvinnuhúsnæði,1988,100,0,0,0,0,Ekki vitað,Nei / Ekki vitað,Nei / Ekki vitað
Suðurlandsbraut 4A,Reykjavík,82000,104600000,158100000,0,Atvinnuhúsnæði,1988,20,0,0,0,0,Ekki vitað,Nei / Ekki vitað,Nei / Ekki vitað
Suðurlandsbraut 4A,Reykjavík,450000,104600000,158100000,0,Atvinnuhúsnæði,1988,161,0,0,0,0,Ekki vitað,Nei / Ekki vitað,Nei / Ekki vitað
Suðurlandsbraut (Leiga) 4,Reykjavík,590000,104600000,158100000,0,Atvinnuhúsnæði,1988,296,0,0,0,0,Ekki vitað,Nei / Ekki vitað,Nei / Ekki vitað
Digranesheiði 2,Kópavogi,149000000,146300000,154050000,0,Einbýli,1999,470.6,10,7,3,3,Sérinngangur,Nei / Ekki vitað,Nei / Ekki vitað
Lindarbraut 635,Reykjanesbæ,19900000,6050000,11400000,0,Fjölbýli,1956,58.4,2,1,1,1,Sameiginlegur,Nei / Ekki vitað,Nei / Ekki vitað
Miðtún 4,Tálknafirði,9900000,5810000,26100000,0,Fjölbýli,1977,83.1,3,2,1,1,Sameiginlegur,Nei / Ekki vitað,Nei / Ekki vitað
Hverfisgata 94 (102),Reykjavík,203500000,4850000,0,0,Atvinnuhúsnæði,0,330.2,1,0,0,0,Sérinngangur,Nei / Ekki vitað,Nei / Ekki vitað
Tryggvagata 13,Reykjavík,57500000,52700000,34800000,0,Fjölbýli,2017,83.1,3,2,1,1,Sameiginlegur,Nei / Ekki vitað,Já
Blómsturvellir 11,Neskaupstað,49900000,38250000,76150000,0,Einbýli,1979,254,7,5,1,3,Margir inngangar,Já,Nei / Ekki vitað
Stekkjarholt  4,Ólafsvík,38500000,27250000,57480000,0,Einbýli,1981,178,4,3,2,1,Ekki vitað,Já,Nei / Ekki vitað
Koparslétta 14,Reykjavík,48500000,35800000,0,0,Atvinnuhúsnæði,2010,285.2,0,0,0,0,Ekki vitað,Nei / Ekki vitað,Nei / Ekki vitað
Hásteinsvegur 3,Stokkseyri,39000000,31000000,47350000,0,Einbýli,1979,186.1,6,5,1,0,Sérinngangur,Já,Nei / Ekki vitað
Kistumelur 14,Reykjavík,48500000,28300000,0,0,Atvinnuhúsnæði,2010,285.2,0,0,0,0,Sérinngangur,Nei / Ekki vitað,Nei / Ekki vitað
Hafnarstræti 33,Akureyri,26900000,24850000,28200000,0,Fjölbýli,1903,116.9,4,3,1,1,Ekki vitað,Nei / Ekki vitað,Nei / Ekki vitað
Balar 6,Patreksfirði,14900000,9670000,27200000,0,Fjölbýli,1975,95.9,4,3,1,1,Sameiginlegur,Nei / Ekki vitað,Nei / Ekki vitað
Hólsvegur 1,Eskifirði,23900000,19250000,39700000,0,Einbýli,1953,148,6,4,1,2,Margir inngangar,Nei / Ekki vitað,Nei / Ekki vitað
Lindasíða 45 202,Akureyri,28900000,30100000,31200000,0,Fjölbýli,2004,93.7,3,2,1,1,Sérinngangur,Nei / Ekki vitað,Nei / Ekki vitað
Egilsgata,Borgarnesi,18500000,14500000,23150000,0,Fjölbýli,1950,70.9,2,1,1,1,Sameiginlegur,Nei / Ekki vitað,Nei / Ekki vitað
Hrannarstígur 5,Grundarfirði,79900000,45950000,104780000,0,Atvinnuhúsnæði,1965,380.7,0,0,0,0,Margir inngangar,Já,Nei / Ekki vitað
Hrannarstígur 5,Grundarfirði,79900000,45950000,104780000,0,Atvinnuhúsnæði,1965,380.7,0,0,0,0,Margir inngangar,Já,Nei / Ekki vitað
Grensásvegur 5,Reykjavík,110000000,42750000,63950000,0,Atvinnuhúsnæði,1967,440.8,1,0,0,0,Sérinngangur,Nei / Ekki vitað,Nei / Ekki vitað
Draupnisgata 4,Akureyri,54900000,54950000,47200000,0,Atvinnuhúsnæði,1980,513.5,0,0,0,0,Sérinngangur,Nei / Ekki vitað,Nei / Ekki vitað
Vesturvör 22,Kópavogi,350000000,61350000,61750000,0,Atvinnuhúsnæði,1968,827.4,0,0,0,0,Sérinngangur,Nei / Ekki vitað,Nei / Ekki vitað
Gefjunarbrunnur 10,Reykjavík,18900000,11300000,0,0,Einbýli,2019,300.2,9,0,0,0,Ekki vitað,Já,Nei / Ekki vitað
Árdalur 3,Eskifirði,34800000,29150000,52740000,0,Einbýli,2006,156.7,4,3,1,2,Margir inngangar,Já,Nei / Ekki vitað
Mjóstræti 10b,Reykjavík,75000000,51150000,21350000,0,Einbýli,1890,71.8,3,2,1,1,Sérinngangur,Nei / Ekki vitað,Nei / Ekki vitað
Lágholt  15 gistiheimili/einbýli,Stykkishólmi,51000000,36400000,33950000,0,Einbýli,1963,184.9,8,7,1,4,Tveir inngangar,Nei / Ekki vitað,Nei / Ekki vitað
Sóltún 18,Reykjavík,52900000,56900000,36420000,0,Fjölbýli,2006,94.6,2,1,1,1,Sameiginlegur,Já,Nei / Ekki vitað
Melagata 4,Neskaupstað,37900000,28600000,58200000,0,Einbýli,1956,246.7,6,4,3,2,Sérinngangur,Já,Nei / Ekki vitað
Kistumelur 14,Reykjavík,48500000,35800000,0,0,Atvinnuhúsnæði,2010,285.2,0,0,0,0,Ekki vitað,Nei / Ekki vitað,Nei / Ekki vitað
Bergþórugata 23,Reykjavík,63900000,49600000,33150000,0,Fjölbýli,1926,113.4,3,2,1,1,Sameiginlegur,Nei / Ekki vitað,Nei / Ekki vitað
Heiðarendi 6,Reykjanesbæ,35900000,37400000,32650000,0,Fjölbýli,2004,103.6,3,2,1,1,Sérinngangur,Nei / Ekki vitað,Nei / Ekki vitað
"Hjalteyri, kaffihús",Akureyri,27900000,5750000,35600000,0,Atvinnuhúsnæði,2002,118.8,0,0,0,0,Ekki vitað,Nei / Ekki vitað,Nei / Ekki vitað
Dragháls 10,Reykjavík,139000000,152150000,124950000,0,Atvinnuhúsnæði,1980,725.2,0,0,0,2,Tveir sér,Nei / Ekki vitað,Nei / Ekki vitað
Kjartansgata 3,Reykjavík,34900000,36150000,20850000,0,Fjölbýli,1944,79.7,3,2,1,1,Sérinngangur,Nei / Ekki vitað,Nei / Ekki vitað
Dalbraut 43,Bíldudal,10000000,11050000,37700000,8500000,Einbýli,1931,142.5,4,3,1,1,Sérinngangur,Nei / Ekki vitað,Nei / Ekki vitað
Margrétarhagi  2 203,Akureyri,58800000,50050000,58950000,0,Fjölbýli,2019,148.6,4,3,1,1,Sameiginlegur,Já,Nei / Ekki vitað
Bolholt 4,Reykjavík,65900000,121900000,90400000,0,Atvinnuhúsnæði,1962,219.2,0,0,0,0,Ekki vitað,Nei / Ekki vitað,Nei / Ekki vitað
Bolholt 4,Reykjavík,59900000,43700000,33250000,0,Atvinnuhúsnæði,1962,170.5,0,0,0,0,Ekki vitað,Nei / Ekki vitað,Nei / Ekki vitað
Melabraut 22,Hafnarfirði,160000000,146650000,156900000,0,Atvinnuhúsnæði,1981,872.1,3,0,0,0,Sameiginlegur,Nei / Ekki vitað,Nei / Ekki vitað
Bolholt 4,Reykjavík,58000000,47400000,36200000,0,Atvinnuhúsnæði,1962,186.7,0,0,0,0,Ekki vitað,Nei / Ekki vitað,Nei / Ekki vitað
Tobbakot 3,Hellu,32000000,30150000,79400000,0,Einbýli,1980,357.8,7,4,1,1,Sameiginlegur,Nei / Ekki vitað,Nei / Ekki vitað
Rangárbakki 2,Hellu,52000000,22700000,86550000,0,Atvinnuhúsnæði,1983,266.2,3,0,0,0,Sérinngangur,Nei / Ekki vitað,Nei / Ekki vitað
Hvammstangabraut,Hvammstanga,53000000,31100000,76450000,0,Einbýli,1979,245.2,7,5,2,3,Sérinngangur,Nei / Ekki vitað,Nei / Ekki vitað
Hraunberg 4,Reykjavík,26000000,20600000,27200000,0,Atvinnuhúsnæði,1985,104.7,0,0,0,1,Sameiginlegur,Nei / Ekki vitað,Nei / Ekki vitað
Bolholt 4,Reykjavík,64900000,49100000,11500000,0,Atvinnuhúsnæði,1967,330,0,0,0,0,Sérinngangur,Nei / Ekki vitað,Nei / Ekki vitað
Hlíðarvegur 20 íbúð 105,Siglufirði,19600000,8520000,17600000,0,Fjölbýli,1955,85.3,3,2,1,1,Sameiginlegur,Nei / Ekki vitað,Nei / Ekki vitað
Hlíðarvegur 20,Siglufirði,21200000,21850000,29150000,0,Fjölbýli,1955,87.5,3,2,1,1,Sameiginlegur,Nei / Ekki vitað,Nei / Ekki vitað
Garðarsbraut 62,Húsavík,29900000,18250000,51000000,0,Atvinnuhúsnæði,1964,250,4,0,0,2,Sérinngangur,Nei / Ekki vitað,Nei / Ekki vitað
Davíðshagi 6 107,Akureyri,38200000,38500000,33600000,0,Fjölbýli,2019,94.4,4,3,1,1,Ekki vitað,Nei / Ekki vitað,Já
Mánagata 25,Reyðarfirði,38000000,23450000,46700000,0,Einbýli,1964,171,6,4,2,2,Margir inngangar,Nei / Ekki vitað,Nei / Ekki vitað
Davíðshagi 2  502,Akureyri,30670000,0,0,0,Fjölbýli,2018,62.6,2,1,1,1,Sameiginlegur,Nei / Ekki vitað,Nei / Ekki vitað
Kleppsvegur 134,Reykjavík,41500000,38600000,26700000,0,Fjölbýli,1967,96.8,4,3,1,1,Sameiginlegur,Nei / Ekki vitað,Nei / Ekki vitað
Iðavellir 5,Reykjanesbæ,32500000,19300000,39850000,0,Atvinnuhúsnæði,1984,178.5,0,0,0,1,Tveir inngangar,Nei / Ekki vitað,Nei / Ekki vitað
Vesturgata 7,Reykjavík,39900000,38900000,19900000,0,Fjölbýli,1989,65.6,2,1,1,1,Sameiginlegur,Nei / Ekki vitað,Nei / Ekki vitað
Grundargata  30,Grundarfirði,29000000,39250000,141000000,0,Atvinnuhúsnæði,1985,446.7,0,0,0,0,Tveir inngangar,Nei / Ekki vitað,Nei / Ekki vitað
Njarðarnes 12 0201,Akureyri,102453000,8840000,0,0,Atvinnuhúsnæði,2019,435.4,1,0,0,0,Ekki vitað,Nei / Ekki vitað,Nei / Ekki vitað
Ægisgata 10,Stykkishólmi,55000000,35050000,49430000,0,Einbýli,1973,176.2,5,3,2,2,Margir inngangar,Já,Nei / Ekki vitað
Hjallalaut 1,Reykjanesbæ,85000000,80000000,0,0,Einbýli,2018,229.7,5,4,1,3,Ekki vitað,Já,Já
Hjallalaut 7,Reykjanesbæ,69500000,50000000,0,0,Einbýli,2019,235.5,5,4,1,3,Ekki vitað,Já,Já
Hjallalaut 4,Reykjanesbæ,71500000,51050000,0,0,Einbýli,2018,239.9,5,4,1,3,Ekki vitað,Já,Já
Rangá-veiðihús 0,Hellu,29900000,17125000,76750000,0,Atvinnuhúsnæði,2004,239,6,12,0,12,Sérinngangur,Nei / Ekki vitað,Nei / Ekki vitað
Njarðarnes 12,Akureyri,102453000,8840000,0,0,Atvinnuhúsnæði,2019,435.4,1,0,0,0,Ekki vitað,Nei / Ekki vitað,Nei / Ekki vitað
Njarðarnes 12,Akureyri,102453000,8840000,0,0,Atvinnuhúsnæði,2019,525.4,1,0,0,0,Ekki vitað,Nei / Ekki vitað,Nei / Ekki vitað
Borgargerði 8,Stöðvarfirði,13800000,10600000,39950000,0,Einbýli,1977,115.2,4,3,1,1,Margir inngangar,Nei / Ekki vitað,Nei / Ekki vitað
Hafnargata (leiga) 90,Reykjanesbæ,50000,69000000,113250000,0,Atvinnuhúsnæði,1956,30,1,0,0,0,Ekki vitað,Nei / Ekki vitað,Nei / Ekki vitað
Hafnargata (leiga) 90,Reykjanesbæ,50000,64350000,130900000,0,Atvinnuhúsnæði,1956,28,1,0,0,0,Ekki vitað,Nei / Ekki vitað,Nei / Ekki vitað
Trönuhraun 1,Hafnarfirði,99900000,52300000,76950000,0,Atvinnuhúsnæði,1994,317.5,5,0,0,3,Sameiginlegur,Nei / Ekki vitað,Nei / Ekki vitað
Freyjunes 4,Akureyri,21000000,13800000,0,0,Atvinnuhúsnæði,2008,105.1,0,0,0,0,Ekki vitað,Nei / Ekki vitað,Nei / Ekki vitað
Hafnarbraut 9 (opið hús) (205),Kópavogi,49900000,0,0,0,Fjölbýli,2018,86.7,3,2,1,1,Sameiginlegur,Nei / Ekki vitað,Nei / Ekki vitað
Laugavegur 86-94 301,Reykjavík,52500000,53800000,36550000,0,Fjölbýli,2006,92.4,2,1,1,1,Sameiginlegur,Nei / Ekki vitað,Nei / Ekki vitað
Auðbrekka 25-27,Kópavogi,350000000,210400000,335900000,0,Atvinnuhúsnæði,1971,1520.9,4,0,0,0,Ekki vitað,Nei / Ekki vitað,Nei / Ekki vitað
Hjallalaut  7,Reykjanesbæ,69500000,50000000,0,0,Einbýli,2019,235.5,5,4,1,3,Sérinngangur,Já,Já
Hvanneyrarbraut 64 íbúð 302,Siglufirði,14500000,9910000,22150000,0,Fjölbýli,1947,79.4,3,2,1,1,Sameiginlegur,Nei / Ekki vitað,Nei / Ekki vitað
Davíðshagi 2 íbúð 203,Akureyri,16744000,0,0,0,Fjölbýli,2019,36.4,1,0,1,1,Sameiginlegur,Nei / Ekki vitað,Já
Davíðshagi 2 íbúð 303,Akureyri,19244000,0,0,0,Fjölbýli,2019,36.4,1,1,1,1,Sameiginlegur,Nei / Ekki vitað,Já
Davíðshagi 2 íbúð 304,Akureyri,19106000,0,0,0,Fjölbýli,2019,36.1,1,0,1,1,Sameiginlegur,Nei / Ekki vitað,Já
Davíðshagi 2 íbúð 503,Akureyri,19336000,0,0,0,Fjölbýli,2019,36.6,1,0,1,1,Sameiginlegur,Nei / Ekki vitað,Já
Strikið 1B,Garðabæ,73800000,0,0,0,Fjölbýli,2018,123.6,3,2,1,1,Sameiginlegur,Já,Já
Davíðshagi 2,Akureyri,19336000,19150000,16050000,0,Fjölbýli,2019,36.6,1,1,1,1,Sérinngangur,Nei / Ekki vitað,Já
Davíðshagi 2 304,Akureyri,19106000,0,0,0,Fjölbýli,2019,36.1,1,1,1,1,Sérinngangur,Nei / Ekki vitað,Já
Davíðshagi 2 303,Akureyri,19244000,0,0,0,Fjölbýli,2019,36.4,1,1,1,1,Sérinngangur,Nei / Ekki vitað,Já
Davíðshagi 2 304,Akureyri,19106000,17700000,15600000,0,Fjölbýli,2019,36.1,1,0,1,1,Ekki vitað,Nei / Ekki vitað,Já
Davíðshagi 2 303,Akureyri,19244000,17750000,15650000,0,Fjölbýli,2019,36.4,1,0,1,1,Ekki vitað,Nei / Ekki vitað,Já
Davíðshagi 2 105,Akureyri,34892000,34100000,28550000,0,Fjölbýli,2019,79.3,2,2,1,1,Sérinngangur,Nei / Ekki vitað,Já
Davíðshagi 2 205,Akureyri,35156000,0,0,0,Fjölbýli,2019,79.9,3,2,1,1,Sérinngangur,Nei / Ekki vitað,Já
Ármúli 23,Reykjavík,280000000,265650000,271650000,0,Atvinnuhúsnæði,1974,1346.9,0,0,0,0,Sérinngangur,Nei / Ekki vitað,Nei / Ekki vitað
Tjarnabraut  24,Njarðvík,85900000,0,0,0,Atvinnuhúsnæði,2006,427.5,0,0,0,0,Sérinngangur,Nei / Ekki vitað,Nei / Ekki vitað
Álfhella 4,Hafnarfirði,26400000,38450000,0,0,Atvinnuhúsnæði,2019,3565.7,1,0,0,0,Ekki vitað,Nei / Ekki vitað,Nei / Ekki vitað
Tjarnabraut 24,Njarðvík,85900000,5940000,0,0,Atvinnuhúsnæði,2006,427.5,0,0,0,0,Sérinngangur,Nei / Ekki vitað,Nei / Ekki vitað
Grandavegur 37,Reykjavík,33000000,22850000,12950000,0,Fjölbýli,1919,39.5,2,1,1,1,Sérinngangur,Nei / Ekki vitað,Nei / Ekki vitað
Naustavör 18,Kópavogi,74500000,63950000,56290000,0,Fjölbýli,2018,123.9,3,2,1,2,Sameiginlegur,Já,Nei / Ekki vitað
Vestmannabraut nh 37,Vestmannaeyjum,25500000,11395000,41200000,0,Atvinnuhúsnæði,1965,217.5,0,0,0,1,Sérinngangur,Nei / Ekki vitað,Nei / Ekki vitað
Foldahraun 39e,Vestmannaeyjum,29700000,23150000,35960000,0,Fjölbýli,1975,154.6,4,3,1,2,Sérinngangur,Já,Nei / Ekki vitað
Fífilgata 3 e.h.,Vestmannaeyjum,15500000,12350000,19650000,0,Atvinnuhúsnæði,1935,79,3,2,1,1,Tveir inngangar,Nei / Ekki vitað,Nei / Ekki vitað
Skólavegur 62,Fáskrúðsfirði,19500000,16000000,44800000,14221836,Einbýli,1970,187.4,5,4,1,1,Margir inngangar,Nei / Ekki vitað,Nei / Ekki vitað
Suðurhella 6,Hafnarfirði,25800000,17450000,33100000,0,Atvinnuhúsnæði,2007,109.1,2,2,1,0,Sameiginlegur,Nei / Ekki vitað,Nei / Ekki vitað
Snæfellsás 7,Hellissandi,27000000,14846000,31800000,0,Einbýli,1961,267.9,6,5,1,2,Ekki vitað,Já,Nei / Ekki vitað
Snoppuvegur 4,Ólafsvík,12000000,7829000,24850000,0,Atvinnuhúsnæði,1971,277.7,0,0,0,0,Tveir inngangar,Nei / Ekki vitað,Nei / Ekki vitað
Ólafsbraut 50,Ólafsvík,31000000,24455000,52780000,0,Einbýli,1960,206.1,6,4,1,2,Tveir inngangar,Já,Nei / Ekki vitað
Norðurtangi 1,Ólafsvík,50000000,26090000,125700000,0,Atvinnuhúsnæði,1971,639.5,0,17,3,2,Sérinngangur,Nei / Ekki vitað,Nei / Ekki vitað
Hjarðartún 1,Ólafsvík,9900000,14300000,43910000,0,Fjölbýli,1955,140.8,4,3,1,1,Sérinngangur,Já,Nei / Ekki vitað
Grundargata 72,Grundarfirði,42000000,32150000,60200000,0,Einbýli,1984,259,0,5,2,2,Ekki vitað,Nei / Ekki vitað,Nei / Ekki vitað
Grundargata 18  tvær íbúðir,Grundarfirði,60000000,57060000,79930000,0,Einbýli,1964,328.3,10,8,2,3,Margir inngangar,Já,Nei / Ekki vitað
Strandgata 55,Eskifirði,15500000,13200000,57100000,0,Atvinnuhúsnæði,1959,174,6,0,0,0,Ekki vitað,Nei / Ekki vitað,Nei / Ekki vitað
Skjöldólfsstaðaskóli 0,Egilsstöðum,160000000,34590000,137150000,74752625,Atvinnuhúsnæði,1945,592.3,0,0,0,0,Ekki vitað,Nei / Ekki vitað,Nei / Ekki vitað
Norðurtún 20,Egilsstöðum,62000000,45800000,66200000,0,Einbýli,2006,213.8,5,4,1,2,Ekki vitað,Já,Nei / Ekki vitað
Hafnargata 44b,Seyðisfirði,7000000,9280000,27350000,0,Fjölbýli,1963,91.5,3,2,1,1,Ekki vitað,Nei / Ekki vitað,Nei / Ekki vitað
Furuvellir 4,Egilsstöðum,55000000,48700000,83460000,28960368,Fjölbýli,1976,280,8,4,2,3,Ekki vitað,Nei / Ekki vitað,Nei / Ekki vitað
Fjarðarbraut 44,Stöðvarfirði,12000000,13350000,54900000,0,Atvinnuhúsnæði,1980,270.3,0,0,0,0,Ekki vitað,Nei / Ekki vitað,Nei / Ekki vitað
Búðareyri 29,Reyðarfirði,69000000,57600000,132350000,0,Atvinnuhúsnæði,1979,989.8,0,0,0,0,Ekki vitað,Nei / Ekki vitað,Nei / Ekki vitað
Bleiksárhlíð 32,Eskifirði,14500000,10600000,29900000,11655381,Fjölbýli,1977,97.1,3,3,1,1,Ekki vitað,Nei / Ekki vitað,Nei / Ekki vitað
Bleiksárhlíð 32,Eskifirði,13000000,11250000,23450000,11655381,Atvinnuhúsnæði,1977,97.1,4,3,1,1,Ekki vitað,Nei / Ekki vitað,Nei / Ekki vitað
Skógarbraut 924,Reykjanesbæ,26500000,21900000,24750000,0,Fjölbýli,1978,89.9,3,2,1,1,Sameiginlegur,Nei / Ekki vitað,Nei / Ekki vitað
Skógarbraut 924,Reykjanesbæ,26100000,22450000,25000000,0,Fjölbýli,1978,89.9,2,1,1,1,Sameiginlegur,Nei / Ekki vitað,Nei / Ekki vitað
Hjallavegur 11,Suðureyri,13900000,11350000,41850000,0,Einbýli,1960,138.2,5,4,1,1,Sérinngangur,Nei / Ekki vitað,Nei / Ekki vitað
Grænibakki 3,Bíldudal,13900000,12500000,31400000,0,Einbýli,1975,104,4,3,1,1,Sérinngangur,Nei / Ekki vitað,Nei / Ekki vitað
Skúlagata 32,Reykjavík,95000000,62200000,51250000,0,Fjölbýli,1959,158.6,5,3,2,1,Sameiginlegur,Nei / Ekki vitað,Nei / Ekki vitað
Tjarnabraut 10,Njarðvík,64000000,1970000,0,0,Fjölbýli,2018,1054.4,3,0,0,0,Ekki vitað,Nei / Ekki vitað,Nei / Ekki vitað
Hásteinsvegur 43,Vestmannaeyjum,25900000,23200000,30650000,0,Fjölbýli,1931,143.3,5,4,1,1,Sérinngangur,Nei / Ekki vitað,Nei / Ekki vitað
Hafnarstræti 26,Akureyri,41900000,42750000,33400000,0,Fjölbýli,2019,94.1,4,2,1,0,Sérinngangur,Nei / Ekki vitað,Nei / Ekki vitað
Cuxhavengata 1,Hafnarfirði,52900000,53650000,65750000,0,Atvinnuhúsnæði,2007,246.4,3,0,0,0,Sérinngangur,Nei / Ekki vitað,Nei / Ekki vitað
Tjarnabakki  2 bílskúrar fylgja 8,Njarðvík,45500000,37300000,45830000,0,Fjölbýli,2006,175.9,4,3,1,1,Sérinngangur,Já,Nei / Ekki vitað
Skógarbraut 924,Reykjanesbæ,33100000,33550000,37400000,0,Fjölbýli,1978,124.6,5,4,1,2,Sameiginlegur,Nei / Ekki vitað,Nei / Ekki vitað
Ásvegur 23,Akureyri,85000000,64400000,81000000,0,Einbýli,1956,331.5,8,5,2,2,Sérinngangur,Já,Nei / Ekki vitað
Kirkjudalur,Húsavík,22900000,19500000,42500000,0,Einbýli,1959,147,6,4,2,1,Tveir inngangar,Nei / Ekki vitað,Nei / Ekki vitað
Tjarnargata 11,Sandgerði,29500000,11200000,27000000,0,Fjölbýli,1944,129.4,4,2,1,1,Sérinngangur,Já,Nei / Ekki vitað
Hrafnaklettur 8,Borgarnesi,20000000,10600000,21150000,0,Fjölbýli,1981,67.2,2,1,1,1,Sameiginlegur,Nei / Ekki vitað,Nei / Ekki vitað
Meiðastaðavegur 7,Garði,23500000,12250000,27600000,0,Fjölbýli,1960,97.1,3,1,2,1,Ekki vitað,Nei / Ekki vitað,Nei / Ekki vitað
